LAYOUTID,PAYOR,PAYORID,DATATYPE,PUCHCHARFLAG,OPTIONALLY,SKIPROW,TRAILERSKIP,ENTRYDATE,USERLOG,SHORTPAYOR,ACTIVEFLAG,DATEUPDATED,MANUALFLAG,CTLTYPE,LAYOUT_STATUS,VERIFIED,CHARACTERSET,MANUALOVERRIDEREASON,ICD10FLAG,APPROVECOLUMN,DP_CHECKS_INFO,DATADICTIONARYUPLOADED,UPDATEDBY
3619,AMERICAN CENTURY,P4538,HRA,N,Y,1,0,08.12.2015 00:52:31,Sudeep Basnet,AMCN,Y,08.12.2015 23:17:12,N,,FINALIZED,N,US7ASCII,,,,,,
3636,TRUVEN,P4356,CONTROL TOTAL,N,Y,1,,01.12.2015 00:00:01,Shiva Bhusal,TRUV,Y,09.12.2015 03:47:23,N,,WORKING,,US7ASCII,,,,,,
3639,BCBS TN,P0160,CONTROL TOTAL,N,N,0,,01.12.2015 00:00:01,Anurag Pradhan,BCTN,Y,,N,,FINALIZED,,US7ASCII,,,,,,
3640,HIGHMARK BLUE CROSS,P0660,CONTROL TOTAL,N,N,3,,01.12.2015 00:00:01,Paurakh Thapa,HMRK,Y,,N,,FINALIZED,,US7ASCII,,,,,,
3641,HIGHMARK BLUE CROSS,P0660,CONTROL TOTAL,N,N,2,,01.12.2015 00:00:01,Paurakh Thapa,HMRK,Y,,N,,FINALIZED,,US7ASCII,,,,,,
3668,MVP,P2540,CROSSWALK,N,Y,3,0,14.12.2015 02:10:52,Bipika Amatya,MVP,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
3671,CENTERS FOR MEDICARE & MEDICAID SERVICES (CMS),P2215,CLAIMS,N,N,0,1,14.12.2015 03:46:47,Gita Pant,CMS,Y,14.12.2015 04:15:20,N,,FINALIZED,Y,US7ASCII,,,,,,
3675,CDPHP - CAPITAL DISTRICT PHYSICIANS HEALTH PLAN,P2605,CROSSWALK,N,Y,3,0,14.12.2015 05:07:54,Bipika Amatya,CDPH,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
3690,BCBS MN,P0330,CONTROL TOTAL,N,Y,2,,01.12.2015 00:00:01,Shiksha Maharjan,BCMN,Y,,N,,FINALIZED,,US7ASCII,,,,,,
3701,BCBS TX,P0450,CONTROL TOTAL,N,N,0,,01.12.2015 00:00:01,Nimesh Pudasaini,BCTX,Y,,N,,FINALIZED,,US7ASCII,,,,,,
3706,AETNA,P0010,CONTROL TOTAL,N,N,8,,01.12.2015 00:00:01,Biplab Pokhrel,ATNA,Y,,N,,WORKING,,US7ASCII,,,,,,
3711,BCBS NY,P4285,CLAIMS,N,N,0,0,17.12.2015 06:32:57,Rajesh Singh,BCNY,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
3717,WEBTPA,P1010,CONTROL TOTAL,N,N,0,,01.12.2015 00:00:01,Gyan K G M,WTPA,Y,,N,,FINALIZED,,US7ASCII,,,,,,
3722,BCBS SC,P0430,CONTROL TOTAL,N,Y,7,,01.12.2015 00:00:01,Shiksha Maharjan,BCSC,Y,21.12.2015 01:04:05,N,,FINALIZED,,US7ASCII,,,,,,
3724,BCBS TN,P0160,CROSSWALK,N,Y,1,0,21.12.2015 02:58:31,Anuj Khadgi,BCTN,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
3728,VERISK,P2940,CONTROL TOTAL,N,Y,1,,01.12.2015 00:00:01,Gita Pant,VRSK,Y,,N,,FINALIZED,,US7ASCII,,,,,,
3731,CENTERS FOR MEDICARE & MEDICAID SERVICES (CMS),P2215,CLAIMS,N,N,0,0,21.12.2015 07:01:36,Prasanna Bajracharya,CMS,Y,29.12.2015 05:32:18,N,,FINALIZED,N,US7ASCII,,,,,,
3732,CENTERS FOR MEDICARE & MEDICAID SERVICES (CMS),P2215,CLAIMS,N,N,0,0,21.12.2015 07:15:39,Prasanna Bajracharya,CMS,Y,29.12.2015 05:35:04,N,,FINALIZED,N,US7ASCII,,,,,,
3733,VERISK,P2940,RXCLAIMS,N,N,1,0,21.12.2015 07:56:56,Jayan Lal Joshi,VRSK,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
3735,BCBS MN,P0330,CLAIMS,N,Y,1,0,22.12.2015 03:35:12,Anjan Karki,BCMN,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
3741,ANTHEM,P2320,CLAIMS,N,N,1,0,22.12.2015 06:58:57,Dilip Singh Kunwar,ANTM,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
3746,TRIZETTO,P2220,CONTROL TOTAL,N,N,0,,01.12.2015 00:00:01,Nimesh Pudasaini,TRZO,Y,,N,,FINALIZED,,US7ASCII,,,,,,
3742,REGENCE,P2210,RXCLAIMS,N,N,1,0,23.12.2015 00:06:54,Shreeya Baidya,RGNC,Y,23.12.2015 02:56:07,N,,FINALIZED,Y,US7ASCII,,Y,,,,
3745,REGENCE,P2210,CONTROL TOTAL,N,N,0,,01.12.2015 00:00:01,Shiva Bhusal,RGNC,Y,,N,,FINALIZED,,US7ASCII,,,,,,
3749,CENTERS FOR MEDICARE & MEDICAID SERVICES (CMS),P2215,CLAIMS,N,N,0,0,24.12.2015 02:56:36,Prasanna Bajracharya,CMS,Y,29.12.2015 05:37:00,N,,FINALIZED,Y,US7ASCII,,,The partial duplicates shown are not actual duplicates. Thanks.,,,
3753,CENTERS FOR MEDICARE & MEDICAID SERVICES (CMS),P2215,CLAIMS,N,N,0,0,24.12.2015 03:58:57,Prasanna Bajracharya,CMS,Y,29.12.2015 06:34:57,N,,FINALIZED,N,US7ASCII,,,,,,
3754,TRIZETTO,P2220,CONTROL TOTAL,N,N,0,,01.12.2015 00:00:01,Nimesh Pudasaini,TRZO,Y,,N,,FINALIZED,,US7ASCII,,,,,,
3755,TRIZETTO,P2220,CONTROL TOTAL,N,N,0,,01.12.2015 00:00:01,Nimesh Pudasaini,TRZO,Y,,N,,FINALIZED,,US7ASCII,,,,,,
3760,CENTERS FOR MEDICARE & MEDICAID SERVICES (CMS),P2215,CLAIMS,N,N,0,0,24.12.2015 06:19:45,Prasanna Bajracharya,CMS,Y,,N,,FINALIZED,Y,US7ASCII,,,The partial duplicates shown are not actual duplicates. Thanks.,,,
3765,CENTERS FOR MEDICARE & MEDICAID SERVICES (CMS),P2215,CLAIMS,N,N,0,0,24.12.2015 07:58:27,Prasanna Bajracharya,CMS,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
3766,CENTERS FOR MEDICARE & MEDICAID SERVICES (CMS),P2215,CLAIMS,N,N,0,0,24.12.2015 08:12:49,Prasanna Bajracharya,CMS,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
3795,GEISINGER,P3095,CLAIMS,N,N,1,0,31.12.2015 09:58:26,Sweta Shakya,GSNR,Y,07.01.2016 03:10:40,N,,FINALIZED,Y,US7ASCII,,Y,,,Y,
3804,VERISK,P2940,RXCLAIMS,N,N,1,0,05.01.2016 03:33:19,Gita Pant,VRSK,Y,07.01.2016 07:51:37,N,,FINALIZED,Y,US7ASCII,,,,,N,
3807,AETNA,P0010,CONTROL TOTAL,N,N,0,,01.12.2015 00:00:01,Nimesh Pudasaini,ATNA,Y,,N,,FINALIZED,,US7ASCII,,,,,,
3818,CENTERS FOR MEDICARE & MEDICAID SERVICES (CMS),P2215,CONTROL TOTAL,N,N,110,,01.12.2015 00:00:01,Bipika Amatya,CMS,Y,,N,,WORKING,,US7ASCII,,,,,,
3833,TRUVEN,P4356,CONTROL TOTAL,N,Y,1,,01.12.2015 00:00:01,Sweta Kapali,TRUV,Y,,N,,WORKING,,US7ASCII,,,,,,
3837,CAP BLUE CROSS,P0500,CONTROL TOTAL,N,N,0,,01.12.2015 00:00:01,Gita Pant,CABC,Y,,N,,FINALIZED,,US7ASCII,,,,,,
3840,HORIZON BLUE CROSS BLUE SHIELD,P2390,CLAIMS,N,N,1,0,11.01.2016 00:42:55,Gita Pant,HBCS,Y,11.01.2016 06:10:44,N,,FINALIZED,Y,US7ASCII,,,,,,
3843,BCBS MI,P0320,CONTROL TOTAL,N,Y,1,,01.12.2015 00:00:01,Prabesh Shrestha,BCMI,Y,,N,,FINALIZED,,US7ASCII,,,,,,
3844,BCBS SC,P0430,CONTROL TOTAL,N,Y,6,,01.12.2015 00:00:01,Nirmal Maharjan,BCSC,Y,,N,,FINALIZED,,US7ASCII,,,,,,
3851,BCBS NC,P0360,CONTROL TOTAL,N,N,0,2,01.12.2015 00:00:01,Prabesh Shrestha,BCNC,Y,17.01.2016 02:36:09,N,,FINALIZED,,US7ASCII,,,,,,
3853,BRITISH CAYMANIAN INSURANCE AGENCIES LTD (BCIAL),P4526,RXCLAIMS,N,N,0,0,11.01.2016 05:11:42,Gita Pant,BIAL,Y,11.01.2016 06:09:08,N,,FINALIZED,Y,US7ASCII,,,,,,
3877,UNITED MEDICAL RESOURCES (UMR),P0980,CONTROL TOTAL,N,N,0,0,01.12.2015 00:00:01,Prabesh Shrestha,UMR,Y,,N,,WORKING,,US7ASCII,,,,,,
3871,CENTERS FOR MEDICARE & MEDICAID SERVICES (CMS),P2215,CROSSWALK,N,Y,1,0,13.01.2016 04:46:04,Bipika Amatya,CMS,Y,13.01.2016 05:12:56,N,,FINALIZED,Y,US7ASCII,,,this layout was matching with previously mistakely entered layout which has been deleted. so this layout is now good to use,,,
3902,BCBS MA,P0310,CLAIMS,N,N,1,0,20.01.2016 06:18:22,Shiva Bhusal,BCMA,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
3904,DELTA DENTAL VA,P4175,CLAIMS,N,N,0,0,20.01.2016 07:40:05,Anurag Pradhan,DEVA,Y,,N,,WORKING,N,US7ASCII,,,,,,
3908,FIRST CAROLINA CARE,P4497,CLAIMS,N,Y,1,0,21.01.2016 03:25:08,Kripa Karmacharya,FICC,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
3911,TUFTS HEALTH,P0960,ELIGIBILITIES,N,Y,12,0,21.01.2016 10:00:13,Puspa Bista,THLT,Y,22.01.2016 01:07:42,N,,FINALIZED,N,US7ASCII,,,,,,
3913,TUFTS HEALTH,P0960,ELIGIBILITIES,N,Y,12,0,21.01.2016 23:20:37,Puspa Bista,THLT,N,,N,,HOLD,N,US7ASCII,,,,,,
3919,CIGNA HEALTHCARE,P0520,RXCLAIMS,N,Y,1,1,25.01.2016 04:40:57,Gita Pant,CGNA,Y,25.01.2016 05:47:45,N,,FINALIZED,N,US7ASCII,,,,,,
3925,AETNA,P0010,CONTROL TOTAL,N,N,0,0,01.12.2015 00:00:01,Shreeya Baidya,ATNA,Y,,N,,FINALIZED,,US7ASCII,,,,,,
3926,FIRST CARE,P4543,PROVIDER,N,N,1,0,28.01.2016 02:57:27,Shiva Bhusal,FTCR,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
3930,CENTERS FOR MEDICARE & MEDICAID SERVICES (CMS),P2215,CROSSWALK,N,N,1,0,29.01.2016 03:53:04,Gita Pant,CMS,Y,03.02.2016 03:08:22,N,,FINALIZED,Y,US7ASCII,,,,,,
3939,BCBS NY,P4285,CONTROL TOTAL,N,N,0,0,01.12.2015 00:00:01,Gita Pant,BCNY,Y,,N,,FINALIZED,,US7ASCII,,,,,,
3943,HEALTHSMART,P2145,ELIGIBILITIES,N,N,0,0,02.02.2016 05:35:39,Shiva Bhusal,HLTS,Y,04.02.2016 00:39:14,N,,FINALIZED,Y,US7ASCII,,,,,,
3955,LDI,P2590,CONTROL TOTAL,Y,Y,0,0,06.02.2016 02:47:24,Dipu Maharjan,LDI,Y,,N,,WORKING,N,US7ASCII,,,,,,
3956,LDI,P2590,CONTROL TOTAL,Y,Y,1,0,01.12.2015 00:00:01,Dipu Maharjan,LDI,Y,06.02.2016 03:07:42,N,,FINALIZED,,US7ASCII,,,,,,
3971,COVENTRY,P0550,RXCLAIMS,N,N,1,0,09.02.2016 07:53:37,Shreeya Baidya,COVN,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
3972,SENIOR WHOLE HEALTH,P4523,CLAIMS,N,N,1,0,09.02.2016 09:18:59,Shiva Bhusal,SWH,Y,11.02.2016 05:50:12,N,,FINALIZED,Y,US7ASCII,,,,,,
3973,COVENTRY,P0550,CONTROL TOTAL,N,N,1,0,01.12.2015 00:00:01,Shreeya Baidya,COVN,Y,,N,,FINALIZED,,US7ASCII,,,,,,
3984,PHARMACARE (PCARE),P1120,RXCLAIMS,N,Y,0,0,12.02.2016 07:28:25,Gita Pant,PCRE,Y,15.02.2016 03:42:55,N,,FINALIZED,Y,US7ASCII,,,,,,
3985,CATAMARAN,P2715,RXCLAIMS,N,Y,15,4,16.02.2016 02:47:52,Binjita Aryal,CATM,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
3986,BEHAVIOR HEALTH SYSTEMS,P4545,CLAIMS,N,Y,1,0,16.02.2016 02:50:14,Anil Dongol,BHS,Y,16.02.2016 04:49:09,N,,FINALIZED,N,US7ASCII,,,,,,
4015,BCBS AL,P0180,PROVIDER,N,N,0,0,26.02.2016 00:06:47,Bhusan Shrestha,BCAL,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
4024,AETNA,P0010,LEAVE OF ABSENCE,N,N,0,1,02.03.2016 07:12:40,Shreeya Baidya,ATNA,Y,02.03.2016 07:40:00,N,,FINALIZED,Y,US7ASCII,,,,,,Shreeya Baidya
4029,CIGNA HEALTHCARE,P0520,VISION CLAIMS,N,Y,4,0,08.03.2016 03:11:19,Anil Dongol,CGNA,Y,15.03.2016 04:24:09,N,,FINALIZED,Y,US7ASCII,,,,,,Shreeya Baidya
4030,HIGHMARK BLUE CROSS,P0660,OTHER,N,N,0,0,09.03.2016 02:59:48,Shreeya Baidya,HMRK,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
4034,CUSTOM DESIGN BENEFITS,P4554,ELIGIBILITIES,N,N,0,0,11.03.2016 06:45:16,Binjita Aryal,CDBT,Y,11.03.2016 07:11:12,Y,,FINALIZED,Y,US7ASCII,To solve the multiple segment header in a single segment. Changes made : Removed primary key dependency from HD and DTP segments. Introduced count to prevent cross join.,,,,,Binjita Aryal
123,TUFTS HEALTH,P0960,CROSSWALK,N,N,0,0,08.09.2014 01:58:25,Biplab Pokhrel,THLT,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,,,,,
191,BCBS TX,P0450,ELIGIBILITIES,N,N,0,0,08.09.2014 01:58:25,Biplab Pokhrel,BCTX,Y,31.05.2016 08:01:02,N,,FINALIZED,Y,US7ASCII,,,,,Y,Sameer Tuladhar
276,ALLEGIANCE HEALTH,P0040,CROSSWALK,N,Y,0,0,18.09.2014 05:00:21,Shailee Gorkhali,ALEH,Y,28.08.2015 05:47:53,N,,FINALIZED,N,US7ASCII,,,,,,
890,GHP,P2175,ELIGIBILITIES,N,N,1,0,08.12.2014 06:46:44,Adesh Shrestha,GHP,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
956,CENTERS FOR MEDICARE & MEDICAID SERVICES (CMS),P2215,ELIGIBILITIES,N,N,0,0,11.12.2014 04:22:23,Biplab Pokhrel,CMS,Y,15.09.2015 04:46:22,N,,FINALIZED,Y,US7ASCII,,,,,,
3798,BRITISH CAYMANIAN INSURANCE AGENCIES LTD (BCIAL),P4526,CLAIMS,N,N,0,0,04.01.2016 00:13:31,Bishestha Rimal,BIAL,Y,08.01.2016 02:58:24,N,,FINALIZED,Y,US7ASCII,,,,,,
3813,KAISER HEALTH,P0770,CONTROL TOTAL,N,N,0,,01.12.2015 00:00:01,Anuj Khadgi,KSRH,Y,,N,,FINALIZED,,US7ASCII,,,,,,
3866,EMPIRE BLUE CROSS,P0600,CONTROL TOTAL,N,N,0,,01.12.2015 00:00:01,Prabesh Shrestha,EMBC,Y,,N,,FINALIZED,,US7ASCII,,,,,,
3884,CIGNA HEALTHCARE,P0520,DENTAL CLAIMS,N,N,0,0,14.01.2016 22:52:30,Anil Dongol,CGNA,Y,19.01.2016 04:13:17,N,,FINALIZED,Y,US7ASCII,,,,,,
3873,AVMED HEALTH PLAN,P2325,RXCLAIMS,N,N,0,0,13.01.2016 06:29:39,Shiva Bhusal,AVHP,Y,14.01.2016 05:06:33,N,,FINALIZED,Y,US7ASCII,,,Two fields DATE_PAID and RX_MAIL_OR_RETAIL_CODE have been swapped.,,,
3886,CIGNA HEALTHCARE,P0520,CONTROL TOTAL,N,N,0,0,01.12.2015 00:00:01,Anil Dongol,CGNA,Y,,N,,FINALIZED,,US7ASCII,,,,,,
3887,BCBS AL,P0180,CONTROL TOTAL,N,N,0,0,01.12.2015 00:00:01,Shiva Bhusal,BCAL,Y,,N,,FINALIZED,,US7ASCII,,,,,,
3889,VERISK,P2940,CLAIMS,N,Y,1,0,17.01.2016 23:57:40,Shreeya Baidya,VRSK,Y,19.01.2016 06:56:51,N,,FINALIZED,Y,US7ASCII,,,,,,
3901,HEALTHCOMP,P2405,CLAIMS,N,N,0,0,20.01.2016 04:56:14,Gita Pant,HCOM,Y,25.01.2016 00:22:49,N,,FINALIZED,Y,US7ASCII,"=""Length changed as per updated layout provided in ICE 168072. Field #s 56 thru 80 : Procedure Code UB Surg1..25 : from length 7 to length 8.Because of the above changes below length is reduced.",,,,,
3932,CENTERS FOR MEDICARE & MEDICAID SERVICES (CMS),P2215,CROSSWALK,N,N,1,0,29.01.2016 05:05:28,Gita Pant,CMS,Y,03.02.2016 03:33:46,N,,FINALIZED,Y,US7ASCII,,,,,,
3938,VERISK,P2940,ELIGIBILITIES,N,N,1,0,02.02.2016 02:59:22,Bishestha Rimal,VRSK,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
3944,BCBS NEPA,P4551,CLAIMS,N,N,1,0,02.02.2016 06:02:06,Sweta Shakya,BCNP,Y,02.02.2016 10:22:18,N,,FINALIZED,Y,US7ASCII,,Y,,,Y,
3945,MEMORIAL,P4513,CROSSWALK,N,Y,1,0,02.02.2016 06:32:50,Bipika Amatya,MMRL,Y,03.02.2016 03:49:06,N,,FINALIZED,N,US7ASCII,,,,,,
3946,CATAMARAN,P2715,CONTROL TOTAL,N,N,0,0,01.12.2015 00:00:01,Dilip Singh Kunwar,CATM,Y,,N,,FINALIZED,,US7ASCII,,,,,,
3950,BCBS AL,P0180,CONTROL TOTAL,N,N,0,0,01.12.2015 00:00:01,Rajendra Lamichhane,BCAL,Y,,N,,FINALIZED,,US7ASCII,,,,,,
3951,BCBS AL,P0180,CONTROL TOTAL,N,N,0,0,01.12.2015 00:00:01,Rajendra Lamichhane,BCAL,Y,,N,,FINALIZED,,US7ASCII,,,,,,
3958,ANTHEM,P2320,CROSSWALK,Y,Y,1,0,08.02.2016 00:56:54,Dipu Maharjan,ANTM,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
3959,ADVANTEK,P4533,CROSSWALK,N,Y,1,0,08.02.2016 01:03:06,Ujen Bajracharya,ADTK,Y,08.02.2016 01:18:42,N,,FINALIZED,N,US7ASCII,,,,,,
3965,SOUNDPATH HEALTH,P2855,HRA,N,Y,1,0,08.02.2016 06:04:31,Shiva Bhusal,SHEA,Y,11.02.2016 10:09:10,N,,FINALIZED,Y,US7ASCII,,,,,,
3977,COVENTRY,P0550,CONTROL TOTAL,N,N,1,0,01.12.2015 00:00:01,Bishestha Rimal,COVN,Y,,N,,FINALIZED,,US7ASCII,,,,,,
4005,ST. JOHN,P3025,CONTROL TOTAL,N,N,2,0,01.12.2015 00:00:01,Rammadi Neupane,STJO,Y,,N,,FINALIZED,,US7ASCII,,,,,,
3997,WELLDYNE,P2030,RXCLAIMS,N,N,0,1,19.02.2016 00:11:53,Binjita Aryal,WLDN,Y,21.02.2016 23:00:32,N,,FINALIZED,Y,US7ASCII,,,,,,
4006,ST. JOHN,P3025,CONTROL TOTAL,N,N,1,0,01.12.2015 00:00:01,Rammadi Neupane,STJO,Y,,N,,FINALIZED,,US7ASCII,,,,,,
4009,EXPRESS SCRIPT (ESI),P1070,RXCLAIMS,N,Y,1,0,25.02.2016 01:59:21,Shreeya Baidya,ESI,Y,25.02.2016 06:06:07,Y,,FINALIZED,Y,US7ASCII,Optionally enclosed file with tab. Need to convert tab to pipe,,,,,
565,UNKNOWN,P0000,ELIGIBILITIES,N,N,0,0,28.11.2014 00:03:20,Aashish Dhungana,UNKN,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
4040,CIGNA HEALTHCARE,P0520,ELIGIBILITIES,N,Y,1,0,17.03.2016 07:37:18,Shreeya Baidya,CGNA,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
4043,BCBS AL,P0180,CONTROL TOTAL,N,N,0,0,23.03.2016 07:21:22,Shreeya Baidya,BCAL,Y,,N,,FINALIZED,,US7ASCII,,,,,,
4050,CENTERS FOR MEDICARE & MEDICAID SERVICES (CMS),P2215,CROSSWALK,N,Y,1,0,26.03.2016 05:13:39,Shashwat Sapkota,CMS,Y,,N,,FINALIZED,Y,US7ASCII,,,The two layouts 4050 and 2282 are different layouts so no duplicate present.,,,
4049,ALLIED BENEFIT,P2700,RXCLAIMS,N,N,0,0,25.03.2016 06:00:26,Shreeya Baidya,ALLB,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
4051,ALLIED BENEFIT,P2700,CLAIMS,N,N,0,0,28.03.2016 02:21:11,Rajesh Singh,ALLB,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
4059,BROADSPIRE,P4415,WORKERS COMPENSATION,N,Y,1,0,31.03.2016 02:18:19,Shreeya Baidya,BRSP,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
4063,FIRST CHOICE,P0620,CONTROL TOTAL,N,N,0,0,01.04.2016 01:30:01,Shreeya Baidya,FSTC,Y,,N,,FINALIZED,,US7ASCII,,,,,,
4064,PACIFICSOURCE,P4559,CLAIMS,N,N,1,0,01.04.2016 07:46:35,Shreeya Baidya,PSRC,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
4069,HORIZON BLUE CROSS BLUE SHIELD,P2390,ELIGIBILITIES,N,N,1,0,06.04.2016 03:36:06,Shreeya Baidya,HBCS,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
4072,HEALTH PARTNER(HP),P2500,CLAIMS,N,Y,1,0,06.04.2016 07:50:09,Sagar Sharma,HEPT,Y,,N,,FINALIZED,Y,US7ASCII,,,changes in data type,,,
4073,HEALTH PARTNER(HP),P2500,RXCLAIMS,N,Y,1,0,06.04.2016 08:03:45,Sagar Sharma,HEPT,Y,,N,,FINALIZED,Y,US7ASCII,,,changes in data type,,,
4075,ENVISION,P1110,RXCLAIMS,N,N,1,0,07.04.2016 07:59:43,Shreeya Baidya,EVSN,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
4077,CIGNA PROCLAIMS,P4300,CLAIMS,N,N,0,0,08.04.2016 06:58:14,Shreeya Baidya,CGPC,Y,08.04.2016 07:37:58,N,,FINALIZED,Y,US7ASCII,,Y,,,,Shreeya Baidya
4079,ANTHEM,P2320,CROSSWALK,N,N,0,0,11.04.2016 04:20:09,Shailee Gorkhali,ANTM,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
4085,LIBERTY MUTUAL,P4561,WORKERS COMPENSATION,N,N,0,0,12.04.2016 08:26:19,Shreeya Baidya,LBMT,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
3802,CAREMARK,P1050,RXCLAIMS,Y,N,0,0,04.01.2016 06:45:52,Binjita Aryal,CMRK,Y,07.01.2016 10:24:58,N,,FINALIZED,Y,US7ASCII,,,To remove partial duplicate,,,
3819,BCBS AL,P0180,CONTROL TOTAL,N,N,6,,01.12.2015 00:00:01,Prabesh Shrestha,BCAL,Y,,N,,FINALIZED,,US7ASCII,,,,,,
3825,MERITAIN,P0845,RXCLAIMS,N,Y,1,0,07.01.2016 03:57:10,Prabesh Shrestha,MRTN,Y,07.01.2016 03:58:47,N,,FINALIZED,N,US7ASCII,,,,,,
3846,BCBS SC,P0430,CONTROL TOTAL,N,Y,6,,01.12.2015 00:00:01,Nirmal Maharjan,BCSC,Y,11.01.2016 03:44:36,N,,FINALIZED,,US7ASCII,,,,,,
3847,BCBS MO,P0340,CONTROL TOTAL,N,N,1,,01.12.2015 00:00:01,Prabesh Shrestha,BCMO,Y,,N,,FINALIZED,,US7ASCII,,,,,,
3907,UPMC,P2740,RXCLAIMS,N,Y,1,0,21.01.2016 02:58:20,Shreeya Baidya,UPMC,Y,04.02.2016 00:04:43,N,,FINALIZED,Y,US7ASCII,,,,,,
3882,BCBS IL,P0280,CLAIMS,N,N,0,0,14.01.2016 04:15:07,Shreeya Baidya,BCIL,Y,14.01.2016 04:24:29,N,,WORKING,Y,US7ASCII,,Y,,,Y,
3890,BCBS IL,P0280,CONTROL TOTAL,N,N,0,0,01.12.2015 00:00:01,Shashwat Sapkota,BCIL,Y,,N,,FINALIZED,,US7ASCII,,,,,,
3912,AETNA,P0010,CONTROL TOTAL,N,N,0,0,01.12.2015 00:00:01,Gita Pant,ATNA,Y,,N,,FINALIZED,,US7ASCII,,,,,,
3940,BCBS NY,P4285,CONTROL TOTAL,N,N,0,0,01.12.2015 00:00:01,Lok Raj Bist,BCNY,Y,,N,,FINALIZED,,US7ASCII,,,,,,
3967,ALLIED BENEFIT,P2700,CONTROL TOTAL,N,N,0,0,01.12.2015 00:00:01,Dipu Maharjan,ALLB,Y,,N,,WORKING,,US7ASCII,,,,,,
3974,SCRIPTGUIDE,P2450,RXCLAIMS,N,Y,1,0,09.02.2016 10:17:52,Gita Pant,SGUD,Y,17.02.2016 04:29:32,Y,,FINALIZED,Y,US7ASCII,Need to add preprocessor script to change \t to |,,,,,
3982,BCBS IL,P0280,CONTROL TOTAL,N,N,0,0,01.12.2015 00:00:01,Shreeya Baidya,BCIL,Y,,N,,FINALIZED,,US7ASCII,,,,,,
3990,CUSTOM DESIGN BENEFITS,P4554,CLAIMS,N,N,0,0,16.02.2016 10:08:52,Shreeya Baidya,CDBT,Y,18.02.2016 02:53:48,N,,FINALIZED,Y,US7ASCII,,Y,,,,
3991,BCBS IL,P0280,CONTROL TOTAL,N,N,0,0,01.12.2015 00:00:01,Rammadi Neupane,BCIL,Y,,N,,FINALIZED,,US7ASCII,,,,,,
3995,LUMINIX,P0800,OTHER,N,N,0,0,18.02.2016 06:01:10,Prabesh Shrestha,LUMX,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
3998,JUPITER MEDICAL CENTER,P4555,ELIGIBILITIES,N,N,0,0,19.02.2016 02:46:33,Gita Pant,JMCR,Y,23.02.2016 02:50:51,N,,FINALIZED,Y,US7ASCII,,,,,,
4013,TUFTS HEALTH,P0960,ELIGIBILITIES,N,Y,0,0,25.02.2016 04:29:45,Puspa Bista,THLT,N,30.03.2016 00:59:16,N,,HOLD,N,US7ASCII,,,,,,Biplab Pokhrel
4021,MEDICAL MUTUAL OF OHIO,P0840,RXCLAIMS,N,N,0,0,01.03.2016 05:05:11,Shreeya Baidya,MMOH,Y,01.03.2016 06:05:48,N,,FINALIZED,Y,US7ASCII,,Y,,,,Shreeya Baidya
4028,MVP,P2540,CLAIMS,N,Y,0,1,04.03.2016 06:06:14,Gita Pant,MVP,Y,11.03.2016 04:00:41,N,,FINALIZED,Y,US7ASCII,,Y,,,,Shreeya Baidya
4036,HORIZON BLUE CROSS BLUE SHIELD,P2390,CONTROL TOTAL,N,N,0,0,14.03.2016 03:16:14,Shreeya Baidya,HBCS,Y,,N,,FINALIZED,,US7ASCII,,,,,,
4055,MEDCOST SOLUTIONS,P0810,CONTROL TOTAL,N,N,0,0,29.03.2016 07:29:00,Binjita Aryal,MCST,Y,,N,,FINALIZED,,US7ASCII,,,,,,
